t,theta,theta_dot,xc,xc_dot,theta_hat,theta_dot_hat,xc_hat,xc_dot_hat,theta_meas,xc_meas,xc_ref,tracking_error,u_cmd_unsat,u_cmd_sat,u_actual,disturbance,theta_est_error_deg,xc_est_error
19.32,-0.00411441160236806,0.00309106689921529,-0.127793359373682,0.0778255367977504,-0.00415890409141353,0.000878946244144477,-0.124685768045922,0.0859715747717593,-0.00621720561398268,-0.133287405342787,0,0.133287405342787,-0.251409797691377,-0.251409797691377,-0.328190648964097,0,0.00254923184233778,-0.0031075913277599
19.325,-0.00409860194262362,0.00323282541386503,-0.127406152382583,0.0770572751006685,-0.00417703439922219,0.000933623364476129,-0.12439569495403,0.085047812641032,-0.00868774771346706,-0.12991359230119,0,0.12991359230119,-0.303614478739594,-0.303614478739594,-0.318593042555007,0,0.00449384873994124,-0.00301045742855308
19.33,-0.00408209804621002,0.00336876431980272,-0.127022726510411,0.0763130838849752,-0.00426070995809034,0.000834585316483248,-0.124045202566305,0.0843203693291781,-0.00467867842322088,-0.126570714436178,0,0.126570714436178,-0.444001006320031,-0.444001006320031,-0.31672072207808,0,0.0102337087215049,-0.00297752394410676
19.335,-0.00406491690219176,0.00350372665315596,-0.126643009756978,0.0755736243465961,-0.00425883398119827,0.000942671455615919,-0.123665514511086,0.0835669691470567,-0.000449563466855365,-0.122805980444872,0,0.122805980444872,-0.444130546271409,-0.444130546271409,-0.332630757608324,0,0.0111106302025778,-0.0029774952458916
19.34,-0.00404703558164868,0.00364883603994542,-0.126267089628611,0.0747944351364642,-0.00416840375349825,0.00127615653747216,-0.123250569084392,0.082749177285827,0.000299039187072888,-0.1262746619083,0,0.1262746619083,-0.297034734699412,-0.297034734699412,-0.34656823119121,0,0.00695388401419921,-0.0030165205442193
19.345,-0.00402840641333812,0.00380286714490209,-0.125895152429671,0.0739804531450899,-0.00404970677802853,0.00167313561313593,-0.122910251564756,0.081752763319013,-0.0024159506982497,-0.125453304408687,0,0.125453304408687,-0.122369077769336,-0.122369077769336,-0.340376544129735,0,0.00122042099884962,-0.00298490086491428
19.35,-0.00400901621220599,0.00395325190339569,-0.12552724633609,0.0731819882686488,-0.00399606492517362,0.00191181166992762,-0.122553304237512,0.0808712740332757,-0.0077781792589365,-0.125034143408341,0,0.125034143408341,-0.04565493575562,-0.04565493575562,-0.313125610834685,0,-0.000742054086217852,-0.00297394209857818
19.355,-0.00398891606719076,0.00408684864582212,-0.125163162240606,0.0724516439128613,-0.00406685343921887,0.00183891863945354,-0.122174348142068,0.0802254526472475,-0.007271640394521,-0.125541695794411,0,0.125541695794411,-0.159293225158539,-0.159293225158539,-0.279691776449802,0,0.0044654824835517,-0.00298881409853771
19.36,-0.00396819951914963,0.00419981717560567,-0.124802521053882,0.071804813550292,-0.00412204248009437,0.00177923737484444,-0.121816720874845,0.0796194734313193,-0.00631216728545393,-0.124546835479024,0,0.124546835479024,-0.255540767336253,-0.255540767336253,-0.264641957538394,0,0.00881455236992961,-0.00298580017903653
19.365,-0.00394694093100419,0.00430366732387349,-0.124445020247567,0.071195485630266,-0.00415589154137344,0.00176162133579546,-0.121455801142996,0.0790410996062853,-0.00800881670364175,-0.125406596530996,0,0.125406596530996,-0.318438796707733,-0.318438796707733,-0.263504308763127,0,0.0119719881008404,-0.00298921910457055
19.37,-0.00392516412275648,0.00440710687386044,-0.124090559332776,0.0705888545433851,-0.00422477331917118,0.00165744368201626,-0.121111198337025,0.0784795254797693,-0.00266966963196821,-0.126489689220703,0,0.126489689220703,-0.439210868224463,-0.439210868224463,-0.270371119756202,0,0.0171663424578689,-0.00297936099575109
19.375,-0.003902858618304,0.00451514697408581,-0.123739174878449,0.0699649010897528,-0.00416474152052839,0.00185744947939566,-0.120819501846961,0.077691217283005,-0.00352821077634017,-0.123023994821059,0,0.123023994821059,-0.370626560612032,-0.370626560612032,-0.291476088314735,0,0.0150047850240945,-0.00291967303148857
19.38,-0.0038799791546964,0.00463669091651927,-0.123391042471722,0.0692880386692576,-0.00413426560018073,0.00200758213466087,-0.120472316304069,0.0769761036352167,-0.00460940320354285,-0.1199279255798,0,0.1199279255798,-0.333455044323033,-0.333455044323033,-0.301369897351897,0,0.0145695401136352,-0.00291872616765292
19.385,-0.00385647571963103,0.00476473682081429,-0.123046356556535,0.0685863045158425,-0.00413682444777799,0.00209165223184637,-0.120075756819541,0.0763556120240147,-0.00301495223955355,-0.127370114392548,0,0.127370114392548,-0.335355102040724,-0.335355102040724,-0.305380540723289,0,0.0160627989146812,-0.00297059973699375
19.39,-0.00383232497430968,0.00489561673673867,-0.122705204729644,0.0678744017661173,-0.0040790545335258,0.00230004267078435,-0.119825932530019,0.0754311482628709,-0.00198832220789451,-0.11947479755573,0,0.11947479755573,-0.276782873661043,-0.276782873661043,-0.309127360887968,0,0.0141365624242069,-0.00287927219962406
19.395,-0.00380751313482486,0.00502917626315867,-0.122367636209542,0.067152980091554,-0.0040201556218815,0.00253071229272581,-0.119452457931037,0.0747047976255486,-0.00586924608307884,-0.122755585261237,0,0.122755585261237,-0.187425587069806,-0.187425587069806,-0.305084299984603,0,0.0121835170535106,-0.00291517827850488
19.4,-0.00378203894533653,0.00516055902543766,-0.122033649940362,0.0664414976574067,-0.00404067295268372,0.00256138025938383,-0.119127660381609,0.0739944172129431,-0.00599488961636621,-0.120783496602401,0,0.120783496602401,-0.233076284959481,-0.233076284959481,-0.290376960870253,0,0.0148186370595494,-0.00290598955875318
19.405,-0.00375592991488161,0.00528311554598687,-0.121703129644211,0.0657665844793859,-0.00406828815241244,0.00256943513792208,-0.118777308908984,0.0733759896298119,-0.00501581722700923,-0.120039730613651,0,0.120039730613651,-0.284551097593503,-0.284551097593503,-0.283214376381407,0,0.0178968087066613,-0.00292582073522718
19.41,-0.0037292183457626,0.00540157679652536,-0.121375939714573,0.0651093467513243,-0.00407369653059739,0.00262563911357233,-0.118427925124603,0.0727574055496637,-0.00412109118624382,-0.126690213513114,0,0.126690213513114,-0.301861306936514,-0.301861306936514,-0.283381466532919,0,0.0197371461253606,-0.0029480145899696
19.415,-0.00370191322990632,0.00552053604132287,-0.121052037639004,0.0644514404972185,-0.00403750912542059,0.00276199446258868,-0.118207435324434,0.0718922018057725,-0.00492511505203035,-0.117604957321458,0,0.117604957321458,-0.283893258056839,-0.283893258056839,-0.285691446583368,0,0.0192282284348807,-0.00284460231457029
19.42,-0.00367400870275059,0.0056413429949318,-0.120731440185708,0.0637874960232919,-0.004046019294802,0.00281529980114429,-0.11783335681765,0.0713230616295118,-0.0022019787599559,-0.125159759721953,0,0.125159759721953,-0.29944962772762,-0.29944962772762,-0.285466673017552,0,0.0213146368587093,-0.0028980833680579
19.425,-0.00364549946013604,0.00576242408431126,-0.120414161734408,0.0631238371994342,-0.00396781065919396,0.00305242396061836,-0.117612630235715,0.0704229005532358,-0.0050763715126377,-0.124468593439328,0,0.124468593439328,-0.215287298845694,-0.215287298845694,-0.28721454235631,0,0.0184670713958198,-0.00280153149869347
19.43,-0.00361638102187742,0.00588502299703797,-0.120100213220763,0.0624555189589904,-0.00395817971449564,0.00312902777226001,-0.117374420428077,0.0696221410364004,-0.00151059816379978,-0.120379985532951,0,0.120379985532951,-0.233372467824477,-0.233372467824477,-0.278223636917483,0,0.0195836225301136,-0.00272579279268567
19.435,-0.00358666254832699,0.00600244061569078,-0.119789550868943,0.0618093677104129,-0.00387705638112599,0.00337695914035131,-0.117089967308069,0.0688542668590366,5.21933439472325e-05,-0.117144450133828,0,0.117144450133828,-0.129858177407547,-0.129858177407547,-0.272617240780857,0,0.0166383410160104,-0.0026995835608742
19.44,-0.00355636462297145,0.00611680584979357,-0.119482085063516,0.0611768966114689,-0.00376900340120432,0.00369054932831465,-0.116765023462082,0.0681449145016297,-0.00342016322083704,-0.116928969378003,0,0.116928969378003,0.0245068041717582,0.0245068041717582,-0.254772357859194,0,0.0121833045535615,-0.00271706160143445
19.445,-0.00352552159457054,0.00622048465486978,-0.11917767098594,0.0605886697368588,-0.00374199151442764,0.00380027149863164,-0.116428778570217,0.067584453533968,-0.00379473486659822,-0.116782898829366,0,0.116782898829366,0.054024640311783,0.054024640311783,-0.219862462605325,0,0.0124028127993473,-0.00274889241572279
19.45,-0.00349421351218708,0.0063028311276842,-0.118875980882737,0.060087295919037,-0.00372317643004068,0.00386762322567448,-0.116096760765293,0.0671170431352045,-0.00527262439003729,-0.117062855654767,0,0.117062855654767,0.0674234452160694,0.0674234452160694,-0.185626574740686,0,0.0131186088580118,-0.00277922011744411
19.455,-0.00346254593095074,0.00636428751208752,-0.118576584862188,0.0596710263457383,-0.00373690184175857,0.00383504706212716,-0.115770708621794,0.0667617776388227,-0.00582617919608331,-0.123572748809314,0,0.123572748809314,0.0265635997728917,0.0265635997728917,-0.153995322246092,0,0.015719435773756,-0.00280587624039377
19.46,-0.00343061918430404,0.00640650012961075,-0.118279073831353,0.0593332907968475,-0.00374330693576249,0.00378336799052393,-0.11556265031878,0.0662890893848268,-0.00186656317551643,-0.114818641034985,0,0.114818641034985,-0.032047260284612,-0.032047260284612,-0.131425456993719,0,0.0179156884640047,-0.00271642351257381
19.465,-0.00339851529459442,0.00643514673298817,-0.117983111878327,0.0590513886854662,-0.00368309645002675,0.00389573353906393,-0.115227060602779,0.06601763136808,-0.00534921294552937,-0.114968056789522,0,0.114968056789522,0.0412726951323128,0.0412726951323128,-0.11900318240508,0,0.0163052991352287,-0.00275605127554723
19.47,-0.00336628621076032,0.00645657895495723,-0.11768848334159,0.058799920600676,-0.0037029654714383,0.00381045529085483,-0.114884679332569,0.0658697956196933,-0.00292084335890767,-0.122442942050747,0,0.122442942050747,-0.00915927704958075,-0.00915927704958075,-0.0989686977129063,0,0.0192903006864329,-0.00280380400902078
19.475,-0.00333397987919328,0.00646604734949517,-0.117394988539199,0.0585978894833381,-0.00364369920397502,0.00388046056313309,-0.114690278895841,0.065452961416077,-0.003341471201983,-0.11430840663471,0,0.11430840663471,0.0282773483399585,0.0282773483399585,-0.0877425201299906,0,0.017745610143635,-0.00270470964335888
19.48,-0.00330164233704052,0.00646906399778719,-0.117102435407308,0.0584232494213438,-0.00361841322976011,0.00388312736156681,-0.114357794657436,0.065325486545899,-0.0054004994841673,-0.116886145113615,0,0.116886145113615,0.0442941878879142,0.0442941878879142,-0.073240036571247,0,0.018149635225424,-0.00274464074987232
19.485,-0.0032693109495509,0.0064635863910238,-0.116810666562071,0.0582841711437169,-0.00363288180319673,0.00377648785543921,-0.114066748955501,0.0652070039757464,0.000901550997313464,-0.11415732503958,0,0.11415732503958,-0.0118532041928741,-0.0118532041928741,-0.0585482585138518,0,0.020831075467875,-0.0027439176065702
19.49,-0.00323702847076606,0.00644950130348946,-0.116519503066007,0.0581811062014326,-0.00350870846171372,0.00399392348805834,-0.113763499434362,0.06500706350337,-0.00481032179549836,-0.116147745174611,0,0.116147745174611,0.149801719141494,0.149801719141494,-0.0527113767237296,0,0.0155661168594531,-0.0027560036316453
19.495,-0.00320482409408631,0.00643234567064957,-0.116228820236228,0.0580919035054059,-0.00351191571655598,0.00390202268263723,-0.11347379035764,0.0649269072271588,-0.00200514798558094,-0.113103804228295,0,0.113103804228295,0.109791460096977,0.109791460096977,-0.0273972397405766,0,0.0175950538913368,-0.00275502987858806
19.5,-0.00317274359744674,0.00639995053575556,-0.115938427070868,0.0580652344271664,-0.00345858775071107,0.00393511357663988,-0.11314977771542,0.0649095729121301,0.00254379156227788,-0.116475638932089,0,0.116475638932089,0.164195417231253,0.164195417231253,-0.0102486522608824,0,0.0163776635805368,-0.00278864935544876
19.505,-0.00314085040482798,0.00635742458434751,-0.115648062014272,0.0580806563817514,-0.00329016164841223,0.00421995267688255,-0.112911080504243,0.0646798384421574,-0.00184363315257018,-0.118781171537115,0,0.118781171537115,0.376804753148482,0.376804753148482,0.0115568564256345,0,0.00855490409122777,-0.00273698151002952
19.51,-0.00310920243817437,0.00630186079675436,-0.115357485564868,0.0581497869587024,-0.00321839479098458,0.00425719041417401,-0.112696413805214,0.0645614466017596,-0.00565382707616254,-0.111860455370302,0,0.111860455370302,0.431879980286663,0.431879980286663,0.0572128435159904,0,0.00625626097112859,-0.00266107175965401
19.515,-0.00307790213650802,0.0062183604736857,-0.115066280212952,0.0583322070083653,-0.00325596222110819,0.00402581536549389,-0.112347692674873,0.0648844925557496,-0.00503562154489355,-0.111991417537209,0,0.111991417537209,0.344840024520696,0.344840024520696,0.104046235612325,0,0.0102020913473324,-0.00271858753807933
19.52,-0.00304709099571206,0.00610619797461448,-0.114773872306687,0.0586307985976812,-0.0032780950991725,0.00380235819457809,-0.11200875630518,0.0652903524529721,-0.00267201185461331,-0.112075934694991,0,0.112075934694991,0.276621139005504,0.276621139005504,0.134145459225871,0,0.0132355601784867,-0.00276511600150747
19.525,-0.00301688616434028,0.00597583678117692,-0.114479785703456,0.0590036805340965,-0.00324484885507881,0.00369162120881876,-0.111686306724343,0.0656852526627818,-0.00134337151923724,-0.113531192815187,0,0.113531192815187,0.289003012657591,0.289003012657591,0.151954919198325,0,0.0130613000657642,-0.00279347897911235
19.53,-0.00298735943738306,0.00583495526582654,-0.114183725823422,0.0594201075520919,-0.00317695491427419,0.00364887475632297,-0.11139882194603,0.066028424585043,-0.0036985026598408,-0.113131075158473,0,0.113131075158473,0.346225358319267,0.346225358319267,0.169085930880733,0,0.0108630206406323,-0.00278490387739196
19.535,-0.00295856237155263,0.00568397118524042,-0.113885479205996,0.0598783741124452,-0.00316572588216927,0.00346407748687524,-0.111096329878692,0.0664909532826131,-0.00220514035204383,-0.114214980454133,0,0.114214980454133,0.317824946383548,0.317824946383548,0.19122835931055,0,0.0118695948274471,-0.00278914932730354
19.54,-0.00293055332633208,0.00551974602380932,-0.113584805358323,0.0603909972072653,-0.0031170383185083,0.00335260099099102,-0.110822540838507,0.0669195903246082,-0.00251434225970472,-0.113970509534671,0,0.113970509534671,0.33990161490229,0.33990161490229,0.207052932694675,0,0.0106848029942273,-0.00276226451981632
19.545,-0.00290338865353396,0.00534622063428007,-0.113281472011318,0.0609421732772035,-0.00307711181830371,0.00321274854523772,-0.110545443666006,0.0673967102158299,-0.00723490942969179,-0.113482089242951,0,0.113482089242951,0.348356046063718,0.348356046063718,0.223659017970627,0,0.00995360414496292,-0.00273602834531199
19.55,-0.002877116099602,0.00516289679993202,-0.112975281524243,0.0615338526594034,-0.00314876451732521,0.00280279399228428,-0.110240020458721,0.0680676802433009,0.000242775926279396,-0.112086360587616,0,0.112086360587616,0.189074176664574,0.189074176664574,0.239246146482263,0,0.0155643078469469,-0.00273526106552194
19.555,-0.00285178309088842,0.00497040065794328,-0.112666037755312,0.0621634859022496,-0.00305079776856013,0.00278849347036643,-0.109947619342075,0.0685807584337215,-0.0036450282958891,-0.114450974845032,0,0.114450974845032,0.290200145737197,0.290200145737197,0.232974650255052,0,0.0114027010917456,-0.00271841841323704
19.56,-0.0028274013709989,0.00478237792319998,-0.112353687523783,0.062776443318817,-0.00303745207229287,0.00257442368742388,-0.10968016064417,0.0691156215886309,-0.00409759627647103,-0.107993342706343,0,0.107993342706343,0.254659745661014,0.254659745661014,0.24012783719032,0,0.0120350186679075,-0.0026735268796131
19.565,-0.00280396959444817,0.00459042085375003,-0.112038230238286,0.0634063096061021,-0.00305406676114007,0.00230324823153241,-0.109300322524011,0.0698757076615831,-6.06109081341625e-05,-0.110256344989591,0,0.110256344989591,0.19848580365272,0.19848580365272,0.241944325749157,0,0.0143295121196258,-0.00273790771427526
19.57,-0.00278149913338787,0.00439784887663239,-0.111719614669689,0.0640397601104498,-0.00297042121310094,0.0022633472958807,-0.108981553883148,0.0704332828013227,-0.00290602818501034,-0.112941232821609,0,0.112941232821609,0.284445432484079,0.284445432484079,0.236512010487102,0,0.010824437824393,-0.00273806078654103
19.575,-0.00275998178126046,0.00420917398423156,-0.111397868139114,0.0646586997991682,-0.00294603585529403,0.00208203489981552,-0.108698469757651,0.0709717000144139,-0.00315106589196185,-0.111800812418545,0,0.111800812418545,0.27062489821908,0.27062489821908,0.242503688236724,0,0.0106601132033384,-0.00269939838146309
19.58,-0.00273941594805697,0.00401723875970471,-0.111072991735027,0.0652917119343156,-0.00293130405628411,0.00187893207786673,-0.10839654093854,0.0715595754020824,-0.00179897423412528,-0.111123130236961,0,0.111123130236961,0.246183258653985,0.246183258653985,0.246018839484519,0,0.0109943787401646,-0.00267645079648753
19.585,-0.00271981410512974,0.0038235751274271,-0.110744930533633,0.0659326218347156,-0.00288771058916964,0.0017451411629487,-0.108091401964362,0.0721263956776904,-0.00450559280190655,-0.11685158177852,0,0.11685158177852,0.267581798427218,0.267581798427218,0.246039391880702,0,0.00961975993057206,-0.00265352856927177
19.59,-0.00270117947666754,0.00363034999061183,-0.110413666835915,0.0665727144980662,-0.00289084543385342,0.00148899603012739,-0.107875368998432,0.0725885401086697,-0.00249039395205498,-0.11174578673854,0,0.11174578673854,0.196150436220481,0.196150436220481,0.248732192699017,0,0.0108670588640599,-0.00253829783748305
19.595,-0.0026835140894227,0.00343587582569784,-0.110079187969551,0.0672186926363968,-0.00286280905850318,0.00131943221749989,-0.107581530174644,0.0731479886345465,-0.00180671285954197,-0.116650668883866,0,0.116650668883866,0.191650608254328,0.191650608254328,0.2421594731392,0,0.0102728450162399,-0.00249765779490792
19.6,-0.0026668097564837,0.00324592487618012,-0.109741522354273,0.0678474197843908,-0.00280523470509164,0.00121331340694343,-0.107378264891588,0.0735077654848343,-0.00240827305684205,-0.110682392868511,0,0.110682392868511,0.213125981506558,0.213125981506558,0.235845865028591,0,0.00793116533455072,-0.00236325746268523
19.605,-0.00265104431708102,0.0030603151046508,-0.109400754540601,0.0684595775526023,-0.00278031327018541,0.00105067239524268,-0.107069976957204,0.074050692485602,-0.00125916677611419,-0.104163881100398,0,0.104163881100398,0.209008049100407,0.209008049100407,0.233005879588337,0,0.007406565434956,-0.00233077758339705
19.61,-0.0026362015409935,0.00287685652019119,-0.109056945586915,0.0690638803749746,-0.00274832399603723,0.000923979518968314,-0.106656359508652,0.0747451966822521,-0.00236512058770807,-0.105056750464727,0,0.105056750464727,0.240773642691136,0.240773642691136,0.230006150777345,0,0.00642414346265122,-0.00240058607826323
19.615,-0.00262227046801896,0.00269563085339012,-0.108710135697591,0.069659956386622,-0.00273950525457826,0.000743514245874618,-0.10625664036955,0.0754256889258111,-0.0017590986167519,-0.108568542711854,0,0.108568542711854,0.233687766417876,0.233687766417876,0.231352087266569,0,0.00671705848196483,-0.00245349532804173
19.62,-0.00260924676717844,0.00251390495727639,-0.108360338783515,0.0702586937034562,-0.00270632015195222,0.000612291273433907,-0.105924256865761,0.0759687753006887,-0.000782907341274037,-0.109975002839191,0,0.109975002839191,0.249140154469965,0.249140154469965,0.231644047160483,0,0.00556189525058706,-0.0024360819177535
19.625,-0.00259713133379709,0.00233232108961726,-0.108007548072686,0.0708574787907869,-0.00264686538556469,0.00054062315066863,-0.105623773673595,0.0764284150505532,-0.00518819159863132,-0.104484854522784,0,0.104484854522784,0.29837371776851,0.29837371776851,0.233831060574168,0,0.00284955126436852,-0.00238377439909114
19.63,-0.00258592645982764,0.0021496785292837,-0.107651751429122,0.071461070014036,-0.00270635414142799,0.000202245778686341,-0.105209959789962,0.0771917285412272,-0.00393885723483096,-0.103244885337036,0,0.103244885337036,0.188907708512045,0.188907708512045,0.241898892723461,0,0.00689999789224537,-0.00244179163916054
19.635,-0.00257564666563508,0.00196228685436746,-0.107292888026361,0.0720841842134272,-0.00273963543484412,-7.45841245594245e-05,-0.104784101420603,0.0779621317375832,-0.00120691293089843,-0.10736285372258,0,0.10736285372258,0.122886330373666,0.122886330373666,0.235274994697034,0,0.00939586436322291,-0.00250878660575767
19.64,-0.00256629278095183,0.00177931144272671,-0.106930952027008,0.0726901142205441,-0.00269696793356615,-0.000176967089173246,-0.104446254726865,0.0784896734802407,-0.0054366472749542,-0.108644351776639,0,0.108644351776639,0.155541458727647,0.155541458727647,0.221226411656613,0,0.0074871347320289,-0.00248469730014231
19.645,-0.00255783117469464,0.00160537182176037,-0.106566075663525,0.0732603372275384,-0.00274903471399156,-0.000495507134245285,-0.104113912555184,0.0790621505667694,-0.00495703267815381,-0.106004198264859,0,0.106004198264859,0.0409357069532408,0.0409357069532408,0.213015792540492,0,0.0109551558296771,-0.00245216310834052
19.65,-0.00255022584207339,0.00143679881746602,-0.106198400881779,0.0738094872165491,-0.00279712693344042,-0.000791132966003237,-0.10374110769474,0.0796710595955842,-0.000424702000436311,-0.111998960827568,0,0.111998960827568,-0.0569106017487164,-0.0569106017487164,0.191505781842086,0,0.0141463904925044,-0.00245729318703898
19.655,-0.00254342922115713,0.00128188324988776,-0.10582811606589,0.0743043598404697,-0.00272198873681906,-0.000796228158326064,-0.103497292542527,0.0798873599858634,-0.0030235283258413,-0.104398514048212,0,0.104398514048212,0.00923541201440137,0.00923541201440137,0.160453733893235,0,0.0102307066393286,-0.00233082352336279
19.66,-0.00253735817571133,0.00114656437434744,-0.105455552095046,0.074721160292943,-0.0027303191507819,-0.00095896583902677,-0.103112099678737,0.080336332692566,-0.00347618770945662,-0.105230330063191,0,0.105230330063191,-0.0192210961389985,-0.0192210961389985,0.141551443658381,0,0.0110558494822727,-0.00234345241630861
19.665,-0.00253193376465496,0.00102322627329998,-0.105081023245605,0.0750903188815104,-0.00274619651275022,-0.00112886247620162,-0.102743723257225,0.080713942581881,-0.00129031467288523,-0.10243384034645,0,0.10243384034645,-0.0615756592396788,-0.0615756592396788,0.121454876183709,0,0.0122763511727328,-0.00233729998837995
19.67,-0.00252709426583206,0.000912596372585922,-0.104704775076771,0.0754088957076613,-0.00271902585915316,-0.00117724128995948,-0.102341581407772,0.0810496697762529,-5.55270527771998e-05,-0.108221711895571,0,0.108221711895571,-0.0273653713198483,-0.0273653713198483,0.0985760592557852,0,0.0109968702525203,-0.00236319366899887
19.675,-0.00252277183752218,0.000816394987559116,-0.104327077769248,0.0756699824560421,-0.0026460282738822,-0.00111750810384084,-0.102050932950354,0.0810970137353922,-0.00635792832912035,-0.1054176029203,0,0.1054176029203,0.0541944310275022,0.0541944310275022,0.0828333804338311,0,0.00706207360125233,-0.002276144818894
19.68,-0.00251890553015092,0.000730145568908028,-0.103948174061889,0.0758914616305826,-0.00272774713279486,-0.00140530826015706,-0.101686563821769,0.0813781871010068,-0.00173164697107241,-0.108917954010653,0,0.108917954010653,-0.0865014093453356,-0.0865014093453356,0.0792535117580399,0,0.0119657424182462,-0.00226161024011977
19.685,-0.00251546462000014,0.000646234557709576,-0.103568185902094,0.0761037661227277,-0.00269055924218123,-0.00141855832348465,-0.101409944526675,0.0813866286089701,-0.00179679891860806,-0.0988062249357203,0,0.0988062249357203,-0.061684944097077,-0.061684944097077,0.058534146620118,0,0.0100321828664142,-0.00215824137541883
19.69,-0.00251241066305555,0.000575361747453013,-0.103187266222609,0.0762640765026219,-0.0026845635013507,-0.00146741678016229,-0.100961964858767,0.0816526472810853,0.00048333199336802,-0.100197718228145,0,0.100197718228145,-0.0440408589442851,-0.0440408589442851,0.0435067602804686,0,0.00986363106551053,-0.00222530136384205
19.695,-0.00250968739726936,0.000513956099170058,-0.102805639322974,0.076386659462741,-0.00262076058120777,-0.00137463203009225,-0.100555245854614,0.0817534205014743,-0.00323973605563073,-0.0977331426488695,0,0.0977331426488695,0.0551308710303915,0.0551308710303915,0.0325633078773744,0,0.00636402465675151,-0.00225039346836022
19.7,-0.00250725389585642,0.000459454394905557,-0.102423468242814,0.0764817527589494,-0.00265022154586217,-0.00148941260725215,-0.100094562219127,0.0820062428118015,-0.00153677918312193,-0.102935144862688,0,0.102935144862688,0.0224372163215298,0.0224372163215298,0.0353842532715015,0,0.00819144295223283,-0.00232890602368714
19.705,-0.0025050971650347,0.000403247195669337,-0.102040804360953,0.0765837805514314,-0.00262357398227805,-0.0014869156012446,-0.099739081657697,0.082036612388204,-0.00549380882337981,-0.102832922516876,0,0.102832922516876,0.0526724020601619,0.0526724020601619,0.0337658736527551,0,0.00678822159818668,-0.0023017227032559
19.71,-0.00250321880740449,0.000348104157521892,-0.101657640738604,0.0766816505236366,-0.00268844300032875,-0.00169896370799179,-0.0993692127206437,0.0821771474948329,-0.00757033889661415,-0.100504734918623,0,0.100504734918623,-0.055801189221645,-0.055801189221645,0.0361291897036809,0,0.010612564518277,-0.00228842801796027
19.715,-0.00250161973660156,0.000291531760562687,-0.101273973261037,0.0767853231747434,-0.00280669180774017,-0.0020320405776077,-0.0989552138167927,0.0824483324062869,-0.000460159597694047,-0.0971928745667923,0,0.0971928745667923,-0.236786335272603,-0.236786335272603,0.0246378923380152,0,0.0174793421235572,-0.00231875944424392
19.72,-0.00250028546673733,0.000242182220592257,-0.10088985947992,0.0768601760265406,-0.00276765452557236,-0.00197891455610448,-0.0985233368044282,0.0825614078596599,-0.00733136583056184,-0.0969984750615414,0,0.0969984750615414,-0.167646785685514,-0.167646785685514,-0.00804013611331213,0,0.0153191186436321,-0.00236652267549192
19.725,-0.00249914680897396,0.000213284192381258,-0.100505575823164,0.076853282744658,-0.00288771165540264,-0.00228030582505738,-0.09806269323984,0.0827973829643416,-0.00359484248827178,-0.102119089159159,0,0.102119089159159,-0.336887269347406,-0.336887269347406,-0.0279909673098374,0,0.0222631257675124,-0.00244288258332358
19.73,-0.00249812142722843,0.000196870167508136,-0.100121451355476,0.0767965060576476,-0.00290363174438509,-0.00233641440609318,-0.0977158594198046,0.0826932736837403,-0.00630271531159899,-0.100113831825347,0,0.100113831825347,-0.368479025892857,-0.368479025892857,-0.0666030050645335,0,0.0232340297220881,-0.00240559193567143
19.735,-0.00249711777310985,0.000204590562352057,-0.0997378520184755,0.0766432406094342,-0.00298703195112622,-0.0025227975250357,-0.0973281457253081,0.0826277773345177,-0.00258854783228264,-0.0957346830983988,0,0.0957346830983988,-0.492410364037935,-0.492410364037935,-0.104337507668074,0,0.0280700147239588,-0.00240970629316739
19.74,-0.00249601658221735,0.000235882721734079,-0.0993552546229212,0.0763957388970674,-0.00299507519394068,-0.00249782395420507,-0.0968891919318761,0.082477595898438,0.000243880273909119,-0.0988213091686961,0,0.0988213091686961,-0.484113667819855,-0.484113667819855,-0.152846614714307,0,0.0285939521814046,-0.00246606269104511
19.745,-0.00249468319440913,0.000297466885906346,-0.0989741975385144,0.0760271278177437,-0.00292689490106953,-0.00227217984337225,-0.096525517421074,0.0820087006574621,0.000622122572265814,-0.0997745477858268,0,0.0997745477858268,-0.371044330676829,-0.371044330676829,-0.1942549963525,0,0.0247639066477878,-0.00244868011744036
19.75,-0.00249297727656157,0.000384893188445936,-0.0985952417699458,0.0755552218002678,-0.0028465544226874,-0.00199665327875092,-0.0961885131200115,0.0813839334176743,-0.00353580749247416,-0.097582322276135,0,0.097582322276135,-0.242312791921847,-0.242312791921847,-0.216353663143041,0,0.0202584782052908,-0.00240672864993437
19.755,-0.00249079980442003,0.000486088615908062,-0.0982187829954847,0.0750283339763066,-0.00286842693438547,-0.00194512466368267,-0.0958025800841538,0.0808905058314675,-0.000590772087598955,-0.102823187472569,0,0.102823187472569,-0.259766544655978,-0.259766544655978,-0.219598554240392,0,0.0216364407766583,-0.00241620291133091
19.76,-0.00248811138404728,0.000589273841621746,-0.0978449782570705,0.0744936061116077,-0.00280487116287088,-0.00170524884726331,-0.0955307329580476,0.0801223498989744,-0.00161726928569788,-0.0954970220110416,0,0.0954970220110416,-0.170336508928308,-0.170336508928308,-0.22461955304234,0,0.0181489984460901,-0.00231424529902291
